barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 4WD,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Jeep,Cherokee/Wagoneer,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,good,healthy,Average,Four,Two,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Jeep,Cherokee/Wagoneer,N,Manual 5-spd,Green,Green,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Conquest,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,Y,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Poor,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,CJ7,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,CJ7,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,CJ7,Y,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,CJ7,Y,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Conquest,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,CJ7,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Jeep,Grand Wagoneer,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Jeep,Grand Wagoneer,Y,Automatic 3-spd,Guzzler,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Mitsubishi,Montero 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Poor,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Mitsubishi,Montero 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Brat 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Conquest,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Brat 4WD,Y,Manual 4-spd,Economic,Green,Special Purpose Vehicles,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Hatchback 4WD,N,Manual 4-spd,Economic,Green,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,XT 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Conquest,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,SJ 410 4WD,Y,Manual 4-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,SJ 410V 4WD,N,Manual 4-spd,Economic,Economic,Special Purpose Vehicles,1985
medium-high,poor,hazardous,Poor,Six,Four,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Toyota,Land Cruiser Wagon 4WD,Y,Manual 4-spd,Guzzler,Average,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,Y,Manual 5-spd,Economic,Economic,Special Purpose Vehicles,1985
low-medium,average,below average,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,S10 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,average,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,S10 Cab Chassis 2WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,poor,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,S10 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,average,below average,Poor,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Nissan,Truck Cab Chassis 2WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,D250 Cab Chassis 2WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicle 2WD,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Daytona,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Ranger Pickup Cab Chassis,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
low-medium,average,below average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Ranger Pickup Cab Chassis,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
low-medium,average,below average,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Ranger Pickup Cab Chassis,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
low-medium,average,below average,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,S15 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,average,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,S15 Cab Chassis 2WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,poor,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,S15 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
medium-high,average,below average,Poor,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Toyota,Cab Chassis 2WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
low-medium,average,below average,Poor,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Toyota,Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1985
low-medium,average,below average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,300ZX,N,Automatic 4-spd,Average,Economic,Two Seaters,1985
low-medium,average,below average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,300ZX,N,Manual 5-spd,Average,Economic,Two Seaters,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Daytona,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,300ZX,N,Manual 5-spd,Average,Economic,Two Seaters,1985
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Honda,Civic CRX,N,Automatic 3-spd,Economic,Green,Two Seaters,1985
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Economic,Honda,Civic CRX,N,Manual 5-spd,Green,Green,Two Seaters,1985
low,excellent,green,Excellent,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Honda,Civic CRX HF,Y,Manual 5-spd,Green,Green,Two Seaters,1985
medium-high,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Mercedes-Benz,500SL,N,Automatic 4-spd,Average,Economic,Two Seaters,1985
low-medium,average,below average,Normal,Two,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,RX-7,N,Automatic 4-spd,Average,Economic,Two Seaters,1985
low-medium,average,below average,Normal,Two,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,RX-7,N,Manual 5-spd,Average,Economic,Two Seaters,1985
medium-high,poor,below average,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Maserati,Biturbo,N,Manual 5-spd,Average,Economic,Minicompact Cars,1985
high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Guzzler,Aston Martin,Lagonda,N,Automatic 3-spd,Guzzler,Average,Subcompact Cars,1985
high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Guzzler,Aston Martin,Saloon/Vantage/Volante,N,Automatic 3-spd,Guzzler,Average,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Daytona,Y,Manual 5-spd,Economic,Green,Subcompact Cars,1985
high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Guzzler,Aston Martin,Saloon/Vantage/Volante,N,Manual 5-spd,Guzzler,Average,Subcompact Cars,1985
low-medium,average,average,Normal,Five,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Audi,4000s quattro,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Camaro,N,Automatic 4-spd,Average,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Camaro,N,Manual 5-spd,Average,Green,Subcompact Cars,1985
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Camaro,N,Automatic 4-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Cavalier Convertible,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Cavalier Convertible,N,Manual 4-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Cavalier Convertible,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Cavalier Convertible,N,Automatic 3-spd,Average,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Cavalier Convertible,N,Manual 4-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Daytona,N,Manual 5-spd,Average,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Chevette,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Average,Four,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Chevette,N,Manual 4-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Average,Four,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Chevette,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Laser,N,Automatic 3-spd,Economic,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Chrysler,Laser,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Laser,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Laser,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Chrysler,LeBaron Convertible,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron Convertible,N,Automatic 3-spd,Economic,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron Convertible,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,EXP,N,Automatic 3-spd,Economic,Green,Two Seaters,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,600 Convertible,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Pulsar/Pulsar-NX,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Pulsar/Pulsar-NX,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Nissan,Pulsar/Pulsar-NX,N,Manual 5-spd,Green,Green,Subcompact Cars,1985
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Nissan,Pulsar/Pulsar-NX,N,Manual 5-spd,Green,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Sentra,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Sentra,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Nissan,Sentra,N,Manual 5-spd,Green,Green,Subcompact Cars,1985
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Nissan,Sentra,N,Manual 5-spd,Green,Green,Subcompact Cars,1985
low,excellent,green,Excellent,Four,One,Front-Wheel Drive,Economy,Diesel,Diesel,Green,Nissan,Sentra,N,Manual 4-spd,Green,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,One,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,200SX,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600 Convertible,N,Automatic 3-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,200SX,Y,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,300ZX 2x2,N,Manual 5-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,N,Automatic 3-spd,Average,Economic,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,N,Manual 5-spd,Economic,Green,Subcompact Cars,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Charger,N,Manual 5-spd,Average,Green,Subcompact Cars,1985
